948.00,193.63,8.378
949.00,193.63,8.378
950.00,193.63,8.378
951.00,195.08,8.61
952.00,195.08,8.61
953.00,195.08,8.61
954.00,195.08,8.61
955.00,195.08,8.61
956.00,192.45,8.731
957.00,192.45,8.731
958.00,192.45,8.731
959.00,192.45,8.731
960.00,192.45,8.731
961.00,193.31,8.499
962.00,193.31,8.499
963.00,193.31,8.499
964.00,193.31,8.499
965.00,193.31,8.499
966.00,194.33,8.573
967.00,194.33,8.573
968.00,194.33,8.573
969.00,194.33,8.573
970.00,194.33,8.573
971.00,197.97,8.35
972.00,197.97,8.35
973.00,197.97,8.35
974.00,197.97,8.35
975.00,197.97,8.35
976.00,197.51,8.475
977.00,197.51,8.475
978.00,197.51,8.475
979.00,197.51,8.475
980.00,197.51,8.475
981.00,193.64,8.443
982.00,193.64,8.443
983.00,193.64,8.443
984.00,193.64,8.443
985.00,193.64,8.443
986.00,207.44,8.694
987.00,207.44,8.694
988.00,207.44,8.694
989.00,207.44,8.694
990.00,207.44,8.694
991.00,201.6,9.019
992.00,201.6,9.019
993.00,201.6,9.019
994.00,201.6,9.019
995.00,201.6,9.019
996.00,201.15,8.819
997.00,201.15,8.819
998.00,201.15,8.819
999.00,201.15,8.819
1000.00,201.15,8.819
1001.00,196.7,8.652
1002.00,196.7,8.652
1003.00,196.7,8.652
1004.00,196.7,8.652
1005.00,196.7,8.652
1006.00,192.23,8.42
1007.00,192.23,8.42
1008.00,192.23,8.42
1009.00,192.23,8.42
1010.00,192.23,8.42
1011.00,184.55,8.289
1012.00,184.55,8.289
1013.00,184.55,8.289
1014.00,184.55,8.289
1015.00,184.55,8.289
1016.00,178.07,8.173
1017.00,178.07,8.173
1018.00,178.07,8.173
1019.00,178.07,8.173
1020.00,178.07,8.173
1021.00,174.11,8.694
1022.00,174.11,8.694
1023.00,174.11,8.694
1024.00,174.11,8.694
1025.00,174.11,8.694
1026.00,169.7,8.466
1027.00,169.7,8.466
1028.00,169.7,8.466
1029.00,169.7,8.466
1030.00,169.7,8.466
1031.00,167.54,8.689
1032.00,167.54,8.689
1033.00,167.54,8.689
1034.00,167.54,8.689
1035.00,167.54,8.689
1036.00,171.66,8.355
1037.00,171.66,8.355
1038.00,171.66,8.355
1039.00,171.66,8.355
1040.00,171.66,8.355
1041.00,167.66,8.559
1042.00,167.66,8.559
1043.00,167.66,8.559
1044.00,167.66,8.559
1045.00,167.66,8.559
